train_set,stim_id,sums_feat,category,correct_key,gen_file,train_item,train_runs.thisRepN,train_runs.thisTrialN,train_runs.thisN,train_runs.thisIndex,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,test_runs.thisRepN,test_runs.thisTrialN,test_runs.thisN,test_runs.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,welcome_key.keys,welcome_key.rt,welcome_key.started,welcome_key.stopped,train_inst1_key.keys,train_inst1_key.rt,train_inst2_key.keys,train_inst2_key.rt,train_begin_key.keys,train_begin_key.rt,train_key.keys,train_key.corr,train_key.rt,break_key.keys,break_key.rt,key_resp.keys,key_resp.rt,test_inst1_key.keys,test_inst1_key.rt,test_inst2_key.keys,test_inst2_key.rt,test_begin_key.keys,test_begin_key.rt,test_key.keys,test_key.corr,test_key.rt,test_end_key.keys,test_end_key.rt,demo_inst1_key.keys,demo_inst1_key.rt,form.questionWidth,form.type,form.respWidth,form.itemText,form.index,form.font,form.markerColor,form.response,form.rt,form_key.keys,form_key.rt,demo_inst2_key.keys,demo_inst2_key.rt,gender_string,age_string,demo4_key.keys,demo4_key.rt,typedWord,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,space,22.550705041037872,271.14033537497744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
,,,,,,,,,,,,,,,,,,,,,,,,,,,j,11.33832308393903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.243878457928076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.463872083928436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,0,0,2,0,0,0,7,,,,,,,,,,,,,,,,,,,f,0,0.6714127920567989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,0,0,2,0,1,1,9,,,,,,,,,,,,,,,,,,,f,0,0.3372910001780838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,0,0,2,0,2,2,8,,,,,,,,,,,,,,,,,,,j,1,0.26579479197971523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,0,0,2,0,3,3,10,,,,,,,,,,,,,,,,,,,j,1,0.28610779205337167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,6,categoryA,f,,,0,0,0,2,0,4,4,6,,,,,,,,,,,,,,,,,,,j,0,0.2153249999973923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,8,categoryA,f,,,0,0,0,2,0,5,5,5,,,,,,,,,,,,,,,,,,,f,1,0.4363184589892626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,0,0,2,0,6,6,11,,,,,,,,,,,,,,,,,,,j,1,0.3447144578676671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,8,categoryA,f,,,0,0,0,2,0,7,7,0,,,,,,,,,,,,,,,,,,,j,0,0.27267729211598635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,0,0,2,0,8,8,4,,,,,,,,,,,,,,,,,,,f,1,0.2910114589612931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,2,categoryB,j,,,0,0,0,2,0,9,9,12,,,,,,,,,,,,,,,,,,,j,1,0.2932764170691371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,0,0,2,0,10,10,13,,,,,,,,,,,,,,,,,,,f,0,0.3515069999266416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,6,categoryA,f,,,0,0,0,2,0,11,11,2,,,,,,,,,,,,,,,,,,,f,1,0.31878029205836356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,0,0,2,0,12,12,3,,,,,,,,,,,,,,,,,,,f,1,0.26408287486992776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,8,categoryA,f,,,0,0,0,2,0,13,13,1,,,,,,,,,,,,,,,,,,,f,1,0.37055866699665785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,0,0,2,1,0,14,13,,,,,,,,,,,,,,,,,,,f,0,0.2664660420268774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,6,categoryA,f,,,0,0,0,2,1,1,15,2,,,,,,,,,,,,,,,,,,,f,1,0.41542087495326996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,8,categoryA,f,,,0,0,0,2,1,2,16,0,,,,,,,,,,,,,,,,,,,j,0,0.32443637517280877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,6,categoryA,f,,,0,0,0,2,1,3,17,6,,,,,,,,,,,,,,,,,,,f,1,0.28610645793378353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,0,0,2,1,4,18,11,,,,,,,,,,,,,,,,,,,j,1,0.3284347499720752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,2,categoryB,j,,,0,0,0,2,1,5,19,12,,,,,,,,,,,,,,,,,,,j,1,0.5537602079566568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,8,categoryA,f,,,0,0,0,2,1,6,20,1,,,,,,,,,,,,,,,,,,,f,1,0.2988620838150382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,8,categoryA,f,,,0,0,0,2,1,7,21,5,,,,,,,,,,,,,,,,,,,f,1,0.4528907500207424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,0,0,2,1,8,22,9,,,,,,,,,,,,,,,,,,,j,1,0.2660014999564737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,0,0,2,1,9,23,7,,,,,,,,,,,,,,,,,,,f,0,0.27746158302761614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,0,0,2,1,10,24,3,,,,,,,,,,,,,,,,,,,f,1,0.5290291251149029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,0,0,2,1,11,25,4,,,,,,,,,,,,,,,,,,,f,1,0.2824240829795599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,0,0,2,1,12,26,10,,,,,,,,,,,,,,,,,,,f,0,0.3510903751011938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,0,0,2,1,13,27,8,,,,,,,,,,,,,,,,,,,j,1,0.22386741708032787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,0,0,2,2,0,28,8,,,,,,,,,,,,,,,,,,,j,1,0.3093976660165936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,0,0,2,2,1,29,9,,,,,,,,,,,,,,,,,,,j,1,0.2477790410630405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,6,categoryA,f,,,0,0,0,2,2,2,30,2,,,,,,,,,,,,,,,,,,,f,1,0.4448995408602059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,0,0,2,2,3,31,10,,,,,,,,,,,,,,,,,,,f,0,0.3218467081896961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,0,0,2,2,4,32,11,,,,,,,,,,,,,,,,,,,j,1,0.2592087909579277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,6,categoryA,f,,,0,0,0,2,2,5,33,6,,,,,,,,,,,,,,,,,,,j,0,0.32704204181209207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,0,0,2,2,6,34,4,,,,,,,,,,,,,,,,,,,f,1,0.4166997908614576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,0,0,2,2,7,35,7,,,,,,,,,,,,,,,,,,,f,0,0.334099082974717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,0,0,2,2,8,36,13,,,,,,,,,,,,,,,,,,,f,0,0.36857375013642013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,8,categoryA,f,,,0,0,0,2,2,9,37,5,,,,,,,,,,,,,,,,,,,f,1,0.30406795907765627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,2,categoryB,j,,,0,0,0,2,2,10,38,12,,,,,,,,,,,,,,,,,,,j,1,0.3067152500152588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,8,categoryA,f,,,0,0,0,2,2,11,39,0,,,,,,,,,,,,,,,,,,,j,0,0.27658091695047915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,0,0,2,2,12,40,3,,,,,,,,,,,,,,,,,,,f,1,0.3117648339830339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,8,categoryA,f,,,0,0,0,2,2,13,41,1,,,,,,,,,,,,,,,,,,,f,1,0.47371904202736914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.0133465419057757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,1,1,5,0,0,0,3,,,,,,,,,,,,,,,,,,,f,1,0.6995070839766413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,2,categoryB,j,,,0,1,1,5,0,1,1,12,,,,,,,,,,,,,,,,,,,j,1,0.3033196658361703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,6,categoryA,f,,,0,1,1,5,0,2,2,2,,,,,,,,,,,,,,,,,,,f,1,0.36045249993912876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,1,1,5,0,3,3,4,,,,,,,,,,,,,,,,,,,f,1,0.3375402500387281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,1,1,5,0,4,4,9,,,,,,,,,,,,,,,,,,,j,1,0.329594915965572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,1,1,5,0,5,5,8,,,,,,,,,,,,,,,,,,,j,1,0.31470670783892274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,1,1,5,0,6,6,7,,,,,,,,,,,,,,,,,,,f,0,0.3015146248508245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,6,categoryA,f,,,0,1,1,5,0,7,7,6,,,,,,,,,,,,,,,,,,,j,0,0.28765041613951325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,1,1,5,0,8,8,13,,,,,,,,,,,,,,,,,,,f,0,0.39484895789064467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,1,1,5,0,9,9,11,,,,,,,,,,,,,,,,,,,j,1,0.3535046670585871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,8,categoryA,f,,,0,1,1,5,0,10,10,0,,,,,,,,,,,,,,,,,,,f,1,0.3374709580093622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,1,1,5,0,11,11,10,,,,,,,,,,,,,,,,,,,f,0,0.3146247079130262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,8,categoryA,f,,,0,1,1,5,0,12,12,1,,,,,,,,,,,,,,,,,,,f,1,0.4605387500487268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,8,categoryA,f,,,0,1,1,5,0,13,13,5,,,,,,,,,,,,,,,,,,,f,1,0.37001841701567173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 1 1 1 1 1 1 0 1,8,categoryA,f,,,0,1,1,5,1,0,14,1,,,,,,,,,,,,,,,,,,,f,1,0.2728742500767112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 0 0 0 0 0 0 1 0,2,categoryB,j,,,0,1,1,5,1,1,15,8,,,,,,,,,,,,,,,,,,,f,0,0.6377400411292911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 0 0 0 1 1 1,6,categoryA,f,,,0,1,1,5,1,2,16,3,,,,,,,,,,,,,,,,,,,f,1,0.3387023329269141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 1 1 1 1 1 0 0,6,categoryA,f,,,0,1,1,5,1,3,17,6,,,,,,,,,,,,,,,,,,,j,0,0.4504604171961546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 1 1 1 1 1 1 1 1 0,8,categoryA,f,,,0,1,1,5,1,4,18,0,,,,,,,,,,,,,,,,,,,j,0,0.6317532081156969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 1 1 1 0 0 0,4,categoryB,j,,,0,1,1,5,1,5,19,10,,,,,,,,,,,,,,,,,,,f,0,0.44596995785832405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 0 0 0 1 0 0,2,categoryB,j,,,0,1,1,5,1,6,20,12,,,,,,,,,,,,,,,,,,,j,1,0.0028204580303281546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 1 1 1 0 1 1,8,categoryA,f,,,0,1,1,5,1,7,21,5,,,,,,,,,,,,,,,,,,,f,1,0.3849071250297129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 1 0 0 1 0 1 1,6,categoryA,f,,,0,1,1,5,1,8,22,2,,,,,,,,,,,,,,,,,,,f,1,0.2724729999899864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 0 0 0 0 0 0 0 0 1,2,categoryB,j,,,0,1,1,5,1,9,23,7,,,,,,,,,,,,,,,,,,,f,0,0.3640904580242932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 1 0 1 1 0 1 0 0,4,categoryB,j,,,0,1,1,5,1,10,24,9,,,,,,,,,,,,,,,,,,,j,1,0.4197484580799937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 0 0 0 0 0 0 1 1,4,categoryB,j,,,0,1,1,5,1,11,25,13,,,,,,,,,,,,,,,,,,,f,0,0.40191054181195796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,0 0 0 1 0 0 1 0 0 0,2,categoryB,j,,,0,1,1,5,1,12,26,11,,,,,,,,,,,,,,,,,,,j,1,0.5046409161295742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
_train_cond.csv,1 1 1 0 1 1 0 1 1 1,8,categoryA,f,,,0,1,1,5,1,13,27,4,,,,,,,,,,,,,,,,,,,f,1,0.33863191585987806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,002,2021_Sep_24_0914,joplin1,2021.2.3,59.83572103779843,
